Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD
15-Oct-2019,"1,242.240000",+24.470000,+2.009411%,"1,221.500000","1,220.920000","1,247.125000","1,527,216","1,889,086,248.459760"
16-Oct-2019,"1,243.000000",+0.760000,+0.061180%,"1,241.810000","1,238.530000","1,254.190000","1,151,028","1,433,435,941.514900"
17-Oct-2019,"1,252.800000",+9.800000,+0.788415%,"1,251.400000","1,249.870000","1,263.750000","1,063,981","1,334,709,487.836880"
18-Oct-2019,"1,244.410000",-8.390000,-0.669700%,"1,254.690000","1,240.140000","1,258.110000","1,582,320","1,975,049,483.424260"
21-Oct-2019,"1,244.280000",-0.130000,-0.010447%,"1,248.700000","1,239.990000","1,253.510000","1,030,085","1,282,680,002.661350"
22-Oct-2019,"1,241.200000",-3.080000,-0.247533%,"1,244.480000","1,239.850000","1,248.730000","1,281,821","1,593,827,404.353380"
23-Oct-2019,"1,257.630000",+16.430000,+1.323719%,"1,240.210000","1,240.210000","1,258.040000","1,176,281","1,475,181,589.348000"
24-Oct-2019,"1,259.110000",+1.480000,+0.117682%,"1,259.110000","1,252.350000","1,262.900000","1,140,478","1,434,781,142.713220"
25-Oct-2019,"1,264.300000",+5.190000,+0.412196%,"1,252.000000","1,249.150000","1,268.000000","1,355,248","1,710,796,892.585920"
28-Oct-2019,"1,288.980000",+24.680000,+1.952068%,"1,275.000000","1,272.310000","1,299.240000","3,271,411","4,207,854,049.575210"
29-Oct-2019,"1,260.660000",-28.320000,-2.197086%,"1,276.000000","1,255.610000","1,280.800000","2,632,715","3,325,040,615.007050"
30-Oct-2019,"1,260.700000",+0.040000,+0.003173%,"1,255.150000","1,250.650000","1,268.015000","1,460,193","1,840,132,946.984270"
31-Oct-2019,"1,258.800000",-1.900000,-0.150710%,"1,260.000000","1,249.480000","1,266.515700","1,595,154","2,004,534,023.841850"
01-Nov-2019,"1,272.250000",+13.450000,+1.068478%,"1,265.800000","1,259.710000","1,273.000000","1,440,607","1,826,498,702.223200"
04-Nov-2019,"1,289.610000",+17.360000,+1.364512%,"1,276.110000","1,276.110000","1,292.500000","1,531,622","1,971,457,613.881510"
05-Nov-2019,"1,291.440000",+1.830000,+0.141903%,"1,291.200000","1,289.380000","1,297.240000","1,257,427","1,626,216,613.145730"
06-Nov-2019,"1,291.010000",-0.430000,-0.033296%,"1,290.090000","1,282.270000","1,292.990000","1,231,265","1,587,583,793.729400"
07-Nov-2019,"1,306.940000",+15.930000,+1.233918%,"1,294.280000","1,293.750000","1,322.650000","2,257,005","2,960,325,488.901850"
08-Nov-2019,"1,309.000000",+2.060000,+0.157620%,"1,301.520000","1,301.520000","1,317.110000","1,521,892","1,992,782,362.133400"
11-Nov-2019,"1,298.280000",-10.720000,-0.818946%,"1,304.000000","1,295.870100","1,304.900000","861,860","1,118,998,094.277110"
12-Nov-2019,"1,297.210000",-1.070000,-0.082417%,"1,298.570000","1,294.240000","1,309.350000","1,444,342","1,880,205,667.236630"
13-Nov-2019,"1,296.180000",-1.030000,-0.079401%,"1,293.180000","1,292.147000","1,302.520000","936,085","1,214,774,440.591960"
14-Nov-2019,"1,309.150000",+12.970000,+1.000633%,"1,295.000000","1,293.940000","1,315.720000","1,450,039","1,895,213,692.111310"
15-Nov-2019,"1,333.540000",+24.390000,+1.863041%,"1,315.050000","1,311.890000","1,333.540000","1,964,955","2,610,934,732.489750"
18-Nov-2019,"1,319.840000",-13.700000,-1.027341%,"1,332.340000","1,316.160000","1,333.920000","1,399,374","1,849,042,492.437800"
19-Nov-2019,"1,312.590000",-7.250000,-0.549309%,"1,326.630000","1,311.770000","1,326.630000","1,093,629","1,438,331,716.040350"
20-Nov-2019,"1,301.860000",-10.730000,-0.817468%,"1,311.360000","1,289.210000","1,313.210000","1,445,870","1,880,961,446.936360"
21-Nov-2019,"1,300.140000",-1.720000,-0.132119%,"1,299.250000","1,290.750000","1,311.120000","1,277,338","1,659,458,271.700210"
22-Nov-2019,"1,293.670000",-6.470000,-0.497639%,"1,303.000000","1,289.362600","1,306.900000","1,388,912","1,798,627,579.391530"
25-Nov-2019,"1,305.640000",+11.970000,+0.925275%,"1,296.260000","1,295.610000","1,310.410000","1,179,658","1,539,228,500.898440"
26-Nov-2019,"1,313.000000",+7.360000,+0.563708%,"1,309.910000","1,304.040000","1,314.010000","1,097,089","1,438,256,647.493540"
27-Nov-2019,"1,312.130000",-0.870000,-0.066260%,"1,315.420000","1,309.474200","1,317.640000","940,536","1,234,370,364.618640"
29-Nov-2019,"1,304.090000",-8.040000,-0.612744%,"1,306.600000","1,303.230000","1,309.950000","640,069","835,925,072.503505"
02-Dec-2019,"1,288.860000",-15.230000,-1.167864%,"1,302.560000","1,280.380000","1,305.440000","1,328,889","1,713,085,926.445810"
03-Dec-2019,"1,294.740000",+5.880000,+0.456217%,"1,278.660000","1,277.050000","1,297.230000","1,480,026","1,908,136,997.494350"
04-Dec-2019,"1,318.940000",+24.200000,+1.869101%,"1,306.100000","1,303.051100","1,324.270000","1,776,392","2,341,717,720.817010"
05-Dec-2019,"1,326.960000",+8.020000,+0.608064%,"1,327.000000","1,314.320000","1,327.980000","1,220,631","1,614,269,386.200010"
06-Dec-2019,"1,339.390000",+12.430000,+0.936728%,"1,332.750000","1,331.230000","1,342.470000","1,648,729","2,207,512,662.222280"
09-Dec-2019,"1,342.990000",+3.600000,+0.268779%,"1,338.860000","1,336.070000","1,357.553000","1,556,889","2,098,020,059.960530"
10-Dec-2019,"1,342.890000",-0.100000,-0.007446%,"1,339.940000","1,334.000000","1,348.000000","880,430","1,181,989,075.860770"
11-Dec-2019,"1,344.250000",+1.360000,+0.101274%,"1,348.300000","1,341.100000","1,349.890000","1,024,308","1,376,768,027.564610"
12-Dec-2019,"1,348.490000",+4.240000,+0.315418%,"1,343.210000","1,338.200100","1,354.580000","1,456,466","1,961,226,692.938790"
13-Dec-2019,"1,346.870000",-1.620000,-0.120134%,"1,347.900000","1,341.660000","1,351.350000","1,658,684","2,233,859,914.228870"
16-Dec-2019,"1,360.700000",+13.830000,+1.026825%,"1,355.000000","1,350.610000","1,363.530000","1,406,457","1,912,004,032.287680"
17-Dec-2019,"1,354.890000",-5.810000,-0.426986%,"1,362.410000","1,350.770000","1,364.330000","1,648,549","2,234,992,785.206360"
18-Dec-2019,"1,351.910000",-2.980000,-0.219944%,"1,357.000000","1,350.460000","1,359.430000","1,166,733","1,579,185,972.849380"
19-Dec-2019,"1,356.440000",+4.530000,+0.335081%,"1,351.910000","1,348.750700","1,357.525900","1,521,082","2,061,002,628.615850"
20-Dec-2019,"1,351.220000",-5.220000,-0.384831%,"1,363.100000","1,350.730000","1,364.000000","2,513,849","3,405,928,570.823990"
23-Dec-2019,"1,350.630000",-0.590000,-0.043664%,"1,358.730000","1,348.000000","1,361.854000","996,967","1,348,070,693.646110"
24-Dec-2019,"1,344.430000",-6.200000,-0.459045%,"1,350.210000","1,344.165000","1,352.010000","673,410","906,093,666.011157"
26-Dec-2019,"1,362.470000",+18.040000,+1.341833%,"1,346.550000","1,345.510000","1,363.200000","1,183,800","1,604,605,991.803410"
27-Dec-2019,"1,354.640000",-7.830000,-0.574692%,"1,364.000000","1,353.000000","1,367.070000","1,160,873","1,576,321,527.014670"
30-Dec-2019,"1,339.710000",-14.930000,-1.102138%,"1,356.810000","1,337.835000","1,357.000000","1,000,592","1,342,140,500.197070"
31-Dec-2019,"1,339.390000",-0.320000,-0.023886%,"1,335.790000","1,332.130000","1,340.660000","976,061","1,305,072,564.326710"
02-Jan-2020,"1,368.680000",+29.290000,+2.186816%,"1,348.410000","1,346.490000","1,368.680000","1,364,265","1,856,423,103.988680"
03-Jan-2020,"1,361.520000",-7.160000,-0.523132%,"1,348.000000","1,347.323600","1,373.750000","1,170,629","1,597,108,180.875200"
06-Jan-2020,"1,397.810000",+36.290000,+2.665403%,"1,351.630000","1,351.000000","1,398.320000","2,339,343","3,253,216,448.133250"
07-Jan-2020,"1,395.110000",-2.700000,-0.193159%,"1,400.460000","1,391.555000","1,403.500000","1,726,456","2,413,357,550.654640"
08-Jan-2020,"1,405.040000",+9.930000,+0.711772%,"1,394.820000","1,392.630000","1,411.850000","1,766,274","2,481,831,748.266940"
09-Jan-2020,"1,419.790000",+14.750000,+1.049792%,"1,421.930000","1,410.210000","1,428.680000","1,661,438","2,358,985,138.492120"
10-Jan-2020,"1,428.960000",+9.170000,+0.645870%,"1,429.470000","1,419.597700","1,434.939900","1,313,178","1,877,090,963.195720"
13-Jan-2020,"1,440.030000",+11.070000,+0.774689%,"1,435.250000","1,425.370000","1,441.480000","1,537,317","2,207,728,251.048760"
14-Jan-2020,"1,430.590000",-9.440000,-0.655542%,"1,440.000000","1,427.770000","1,442.630000","1,305,636","1,873,081,590.373770"
15-Jan-2020,"1,439.200000",+8.610000,+0.601850%,"1,433.020000","1,431.660000","1,440.780000","1,077,519","1,548,137,216.794900"
16-Jan-2020,"1,450.160000",+10.960000,+0.761534%,"1,445.450000","1,440.000000","1,450.700000","1,304,040","1,885,891,681.407300"
17-Jan-2020,"1,479.520000",+29.360000,+2.024604%,"1,462.540000","1,456.550000","1,480.550000","2,621,175","3,857,242,709.705700"
21-Jan-2020,"1,482.250000",+2.730000,+0.184519%,"1,479.000000","1,470.210000","1,489.884500","2,446,601","3,623,113,029.212680"
22-Jan-2020,"1,484.170000",+1.920000,+0.129533%,"1,489.730000","1,482.661400","1,500.581200","1,422,946","2,119,335,306.176290"
23-Jan-2020,"1,484.690000",+0.520000,+0.035036%,"1,487.550000","1,480.320000","1,493.500000","1,332,562","1,980,256,189.608950"
24-Jan-2020,"1,466.170000",-18.520000,-1.247398%,"1,492.820000","1,463.179600","1,494.200000","1,489,280","2,195,467,260.903700"
27-Jan-2020,"1,431.730000",-34.440000,-2.348977%,"1,431.540000","1,419.500000","1,436.580000","1,706,566","2,441,431,066.435530"
28-Jan-2020,"1,450.500000",+18.770000,+1.311001%,"1,441.740000","1,430.360000","1,454.800000","1,486,586","2,150,945,484.734000"
29-Jan-2020,"1,456.700000",+6.200000,+0.427439%,"1,458.460000","1,445.385000","1,464.140000","1,081,964","1,575,747,018.392700"
30-Jan-2020,"1,454.250000",-2.450000,-0.168188%,"1,438.100000","1,435.000000","1,455.250000","1,355,472","1,958,697,325.353140"
31-Jan-2020,"1,432.780000",-21.470000,-1.476362%,"1,467.860000","1,427.060000","1,469.670000","2,191,075","3,151,618,581.724590"
03-Feb-2020,"1,482.600000",+49.820000,+3.477156%,"1,461.650000","1,456.610000","1,486.300000","3,608,760","5,294,297,303.966600"
04-Feb-2020,"1,445.410000",-37.190000,-2.508431%,"1,454.490000","1,422.030000","1,467.335000","4,793,967","6,888,818,612.824500"
05-Feb-2020,"1,446.050000",+0.640000,+0.044278%,"1,463.610000","1,429.675000","1,464.580000","1,818,793","2,623,972,211.881200"
06-Feb-2020,"1,475.970000",+29.920000,+2.069085%,"1,451.980000","1,450.480000","1,481.560000","1,891,079","2,780,288,625.501800"
07-Feb-2020,"1,479.110000",+3.140000,+0.212741%,"1,467.385000","1,465.410000","1,485.245000","1,418,049","2,093,688,549.284980"
10-Feb-2020,"1,508.660000",+29.550000,+1.997823%,"1,477.230000","1,475.200000","1,508.880000","1,915,072","2,873,247,390.599300"
11-Feb-2020,"1,510.060000",+1.400000,+0.092798%,"1,513.270000","1,505.450100","1,529.879900","1,742,647","2,642,560,377.071200"
12-Feb-2020,"1,518.630000",+8.570000,+0.567527%,"1,515.860000","1,508.670000","1,520.300000","1,552,136","2,353,833,545.858920"
13-Feb-2020,"1,513.390000",-5.240000,-0.345048%,"1,510.000000","1,504.000000","1,525.946000","1,145,658","1,734,712,911.392920"
