Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD
22-Nov-2019,198.820000,+0.890000,+0.449654%,198.380000,197.620000,199.300000,"9,959,817","1,978,312,548.770620"
25-Nov-2019,199.790000,+0.970000,+0.487878%,199.515000,199.250000,200.970000,"15,286,442","3,058,121,089.325070"
26-Nov-2019,198.970000,-0.820000,-0.410431%,200.000000,198.038700,200.150000,"11,748,664","2,339,027,303.687850"
27-Nov-2019,202.000000,+3.030000,+1.522843%,199.900000,199.420000,203.140000,"12,760,568","2,577,130,163.959880"
29-Nov-2019,201.640000,-0.360000,-0.178218%,201.600000,201.210000,203.800000,"7,985,231","1,616,953,943.269250"
02-Dec-2019,199.700000,-1.940000,-0.962111%,202.130000,198.050000,202.180000,"11,542,020","2,305,371,499.249320"
03-Dec-2019,198.820000,-0.880000,-0.440661%,197.600000,195.080000,198.930000,"13,014,170","2,569,548,113.824310"
04-Dec-2019,198.710000,-0.110000,-0.055326%,200.000000,198.050000,200.028800,"8,459,939","1,683,989,359.605770"
05-Dec-2019,199.360000,+0.650000,+0.327110%,199.860000,198.212600,201.290000,"9,755,350","1,945,039,352.236580"
06-Dec-2019,201.050000,+1.690000,+0.847713%,200.500000,200.060000,201.570000,"12,279,525","2,465,216,225.517400"
09-Dec-2019,201.340000,+0.290000,+0.144243%,200.650000,200.210000,203.141800,"12,013,218","2,427,281,248.114390"
10-Dec-2019,200.870000,-0.470000,-0.233436%,201.660000,200.150000,202.050000,"9,485,568","1,905,151,112.518100"
11-Dec-2019,202.260000,+1.390000,+0.691990%,200.280000,200.280000,202.630000,"8,041,827","1,622,035,057.159820"
12-Dec-2019,196.750000,-5.510000,-2.724216%,202.350000,194.100000,203.660000,"23,766,986","4,710,950,694.976360"
13-Dec-2019,194.110000,-2.640000,-1.341804%,196.400000,193.170000,196.800000,"18,806,020","3,657,909,943.131460"
16-Dec-2019,197.920000,+3.810000,+1.962805%,195.270000,194.810000,199.120000,"14,922,733","2,950,505,878.869760"
17-Dec-2019,198.390000,+0.470000,+0.237470%,198.840000,196.130000,199.000000,"10,177,605","2,015,079,761.416390"
18-Dec-2019,202.500000,+4.110000,+2.071677%,200.090000,200.090000,204.300000,"23,284,746","4,720,791,026.983270"
19-Dec-2019,206.060000,+3.560000,+1.758025%,202.780000,202.510000,206.300000,"16,808,184","3,448,535,260.852090"
20-Dec-2019,206.300000,+0.240000,+0.116471%,207.480000,203.430000,207.710000,"27,315,226","5,631,454,431.579690"
23-Dec-2019,206.180000,-0.120000,-0.058168%,206.700000,205.680000,208.590000,"13,353,194","2,756,719,161.980580"
24-Dec-2019,205.120000,-1.060000,-0.514114%,206.300000,205.000000,206.790000,"6,046,273","1,242,930,397.058140"
26-Dec-2019,207.790000,+2.670000,+1.301677%,205.566500,205.310000,207.820000,"9,368,273","1,940,588,711.126550"
27-Dec-2019,208.100000,+0.310000,+0.149189%,208.669700,206.587500,208.930000,"10,287,634","2,139,807,853.452280"
30-Dec-2019,204.410000,-3.690000,-1.773186%,207.860000,203.900100,207.900000,"10,534,441","2,159,913,608.611200"
31-Dec-2019,205.250000,+0.840000,+0.410939%,203.995000,203.600100,205.560000,"8,962,756","1,835,008,345.129520"
02-Jan-2020,209.780000,+4.530000,+2.207065%,206.750000,206.270000,209.790000,"12,090,707","2,518,547,529.959430"
03-Jan-2020,208.670000,-1.110000,-0.529126%,207.213500,206.950000,210.400000,"11,197,416","2,343,156,621.744230"
06-Jan-2020,212.600000,+3.930000,+1.883356%,206.700000,206.520000,212.780000,"17,073,861","3,602,727,335.022670"
07-Jan-2020,213.060000,+0.460000,+0.216369%,212.820000,211.750000,214.580000,"15,111,857","3,222,985,327.162980"
08-Jan-2020,215.220000,+2.160000,+1.013799%,213.000000,212.612100,216.240000,"13,492,703","2,897,016,964.217500"
09-Jan-2020,218.300000,+3.080000,+1.431094%,217.540000,216.278000,218.380000,"12,679,579","2,758,855,454.369720"
10-Jan-2020,218.060000,-0.240000,-0.109940%,219.200000,217.420000,219.880000,"12,127,432","2,651,406,755.708640"
13-Jan-2020,221.910000,+3.850000,+1.765569%,219.596500,219.210000,221.970000,"14,494,517","3,203,163,914.001730"
14-Jan-2020,219.060000,-2.850000,-1.284304%,221.610000,218.630000,222.380000,"13,315,361","2,931,410,306.237670"
15-Jan-2020,221.150000,+2.090000,+0.954077%,220.610000,220.140000,221.680000,"10,036,475","2,217,842,436.810600"
16-Jan-2020,221.770000,+0.620000,+0.280353%,222.570000,220.390000,222.630000,"10,015,288","2,218,157,602.222650"
17-Jan-2020,222.140000,+0.370000,+0.166840%,222.030000,220.530000,222.290000,"15,905,944","3,526,339,373.204280"
21-Jan-2020,221.440000,-0.700000,-0.315117%,222.155000,219.120000,222.370000,"14,275,784","3,155,613,552.337230"
22-Jan-2020,221.320000,-0.120000,-0.054191%,222.310000,221.280000,222.750000,"12,212,814","2,710,536,985.223770"
23-Jan-2020,219.760000,-1.560000,-0.704862%,220.750000,219.270000,221.485000,"11,195,000","2,464,055,376.825300"
24-Jan-2020,217.940000,-1.820000,-0.828176%,220.800000,216.110000,221.780000,"11,905,824","2,602,777,702.149830"
27-Jan-2020,214.870000,-3.070000,-1.408645%,213.100000,212.500000,216.060000,"13,810,655","2,966,812,555.339950"
28-Jan-2020,217.790000,+2.920000,+1.358961%,216.140000,213.520000,218.740000,"13,413,835","2,911,481,824.547600"
29-Jan-2020,223.230000,+5.440000,+2.497819%,221.440000,218.450000,224.200000,"33,610,005","7,354,770,579.093260"
30-Jan-2020,209.530000,-13.700000,-6.137168%,206.530000,204.750000,211.430000,"48,775,500","10,186,909,055.806500"
31-Jan-2020,201.910000,-7.620000,-3.636711%,208.430000,201.060000,208.690000,"31,359,917","6,382,289,429.323900"
03-Feb-2020,204.190000,+2.280000,+1.129216%,203.440000,202.500000,205.140000,"15,510,509","3,163,271,868.432780"
04-Feb-2020,209.830000,+5.640000,+2.762133%,206.616500,205.202500,210.600000,"19,628,890","4,094,613,189.922020"
05-Feb-2020,210.110000,+0.280000,+0.133441%,212.510000,208.710000,212.730000,"12,538,154","2,635,548,408.323510"
06-Feb-2020,210.850000,+0.740000,+0.352196%,210.470000,209.338000,211.190000,"10,567,533","2,225,458,729.295230"
07-Feb-2020,212.330000,+1.480000,+0.701921%,210.300000,209.930000,212.820000,"12,242,530","2,592,389,554.401240"
10-Feb-2020,213.060000,+0.730000,+0.343804%,211.520000,210.660000,213.800000,"11,856,350","2,519,873,855.044570"
11-Feb-2020,207.190000,-5.870000,-2.755092%,210.190000,206.510200,210.860000,"25,030,810","5,218,943,410.548120"
12-Feb-2020,210.760000,+3.570000,+1.723056%,207.850000,207.400000,211.220000,"13,813,704","2,898,400,399.157360"
13-Feb-2020,213.140000,+2.380000,+1.129247%,209.523500,209.180000,214.325900,"15,396,625","3,273,387,628.339560"
